cust_id,full_name,gender,age,income_annual_inr,income_segment,credit_score,risk_bucket,region,zone,urban_rural_flag,num_products,cbs_total_clr_bal_amt,aa_avg_monthly_inflows,aa_avg_monthly_outflows,ml_unified_customer_proba,cltv_profit_actual,cltv_profit_ml,cltv_profit_final,cltv_decile_final,hybrid_score_0_100_final
C00362,Aarohi Patel,F,64,1000000.0,MID,697,MEDIUM,CENTRAL,CENTRAL,RURAL_SEMIURBAN,1,599.92,0.0,19586.510833333337,0.0086485851470487,372,502.48191192196316,372.0,6,25.0
C00816,Ishita Singh,F,28,492902.4690624302,MID,816,LOW,SOUTH,SOUTH,URBAN,1,406.4872146954704,,,0.0087337359605884,,363.9306205589754,363.9306205589754,6,25.0
C00724,Nisha Bansal,F,29,1417390.8897115896,HIGH,715,LOW,SOUTH,SOUTH,URBAN,2,578.3232404642408,,,0.1003378525059888,,287.8415981667858,287.8415981667858,7,25.0
C00946,Rohit Reddy,M,31,383169.20760056126,MID,728,LOW,NORTH,NORTH,URBAN,1,200.60876507616476,,,0.103475919289665,,346.2930682437041,346.2930682437041,7,25.0
C00531,Ishita Gowda,F,18,567758.5587783353,MID,597,HIGH,NORTH,NORTH,URBAN,1,130.52947282747076,,,0.008156197359139,,394.69137394901026,394.69137394901026,6,25.0
C00692,Aadhya Gupta,F,21,1074988.5660912,HIGH,749,LOW,NORTH,NORTH,URBAN,1,76.78940269906549,,,0.1091484074222805,,286.57610706793525,286.57610706793525,7,25.0
C00645,Ishita Iyer,F,24,240000.0,MID,713,LOW,NORTH,NORTH,URBAN,1,4649.600134069874,,,0.0973462110440104,,266.7537210567495,266.7537210567495,7,25.0
C00705,Abhishek Mishra,M,26,599004.5851605275,MID,764,LOW,NORTH,NORTH,URBAN,1,193.29627457876495,,,0.0039804055238112,,377.72166072233733,377.72166072233733,6,25.0
C00243,Kavya Kulkarni,F,32,845640.67,MID,690,MEDIUM,NORTH,NORTH,URBAN,1,49.91,0.0,4162.579166666666,0.0029888966868805,360,288.4646538612803,360.0,6,25.0
C00644,Manav Ghosh,M,27,3196432.1561619486,HIGH,828,LOW,CENTRAL,CENTRAL,URBAN,2,13924.686923945017,,,0.1062438213505242,,336.90502920080985,336.90502920080985,7,25.0
C00615,Shivani Mishra,F,20,325308.69306457386,MID,683,MEDIUM,WEST,WEST,URBAN,1,246.83181679405877,,,0.0915500310124851,,322.0324490927167,322.0324490927167,7,25.0
C00613,Arjun Ghosh,M,18,384357.54016323376,MID,785,LOW,NORTH,NORTH,URBAN,1,1396.530760826845,,,0.1045965344252161,,258.1762091565984,258.1762091565984,7,25.0
C00518,Meera Khan,F,32,583628.0942743676,MID,689,MEDIUM,WEST,WEST,URBAN,1,1469.354373611218,,,0.0012277543872491,,419.6997022524277,419.6997022524277,6,25.0
C00937,Kabir Bansal,M,22,480679.02300625,MID,752,LOW,NORTH,NORTH,RURAL_SEMIURBAN,1,213.86976223577685,,,0.0910065296050392,,274.4534777760934,274.4534777760934,7,25.0
C00838,Rahul Kulkarni,M,20,556505.1778494572,MID,618,MEDIUM,CENTRAL,CENTRAL,URBAN,1,174.15383117123068,,,0.0085204469821804,,411.66026074343137,411.66026074343137,6,25.0
C00799,Aditya Shah,M,36,575043.4453981011,MID,781,LOW,CENTRAL,CENTRAL,URBAN,1,107.83712272366434,,,0.1915658212538933,,228.53924823009552,228.53924823009552,8,25.0
C00156,Rohit Gowda,M,72,172753.48,LOW,713,LOW,NORTH,NORTH,URBAN,1,89.43,1468.955,6148.918333333334,0.0040486585569383,408,369.84091931752386,408.0,6,25.0
C00955,Sara Reddy,F,26,854643.7097727861,MID,688,MEDIUM,WEST,WEST,URBAN,2,5926.68232608621,,,0.1937668273997863,,181.93833544335138,181.93833544335138,8,25.0
C00947,Aditya Patel,M,18,1081984.422781545,HIGH,777,LOW,NORTH,NORTH,URBAN,2,2742.5633440813012,,,0.1949609661370707,,248.33349984626204,248.33349984626204,8,25.0
C00238,Siddharth Das,M,59,130690.35,LOW,618,MEDIUM,NORTH,NORTH,URBAN,1,343.61,3821.265,23228.909166666668,0.0045483699750407,387,478.43443956966206,387.0,6,25.0
C00801,Ishita Iyer,F,26,251033.73182699215,MID,776,LOW,NORTH,NORTH,URBAN,1,41.44212173020888,,,0.1055399864308095,,319.6791787434382,319.6791787434382,7,25.0
C00356,Kunal Gowda,M,64,132791.14,LOW,572,HIGH,SOUTH,SOUTH,URBAN,1,54.22,2275.0516666666667,7089.029166666667,0.0032056404126373,404,489.26857308519334,404.0,6,25.0
C00647,Isha Yadav,F,19,277154.81897092203,MID,741,LOW,NORTH,NORTH,URBAN,1,343.8874087320912,,,0.205535694023515,,162.54514807970847,162.54514807970847,8,25.0
C00166,Kabir Verma,M,43,112372.66,LOW,685,MEDIUM,SOUTH,SOUTH,URBAN,1,99.62,1767.9358333333337,7481.899166666666,0.0056356409533069,381,383.17471129355044,381.0,6,25.0
C00548,Saanvi Khan,F,23,554153.5523400494,MID,778,LOW,NORTH,NORTH,RURAL_SEMIURBAN,1,184.25290671125845,,,0.079783386129852,,347.5428510406102,347.5428510406102,7,24.0
C00749,Aditya Das,M,18,437789.94880561135,MID,758,LOW,SOUTH,SOUTH,URBAN,1,57.71592088616048,,,0.087435573796343,,266.6006248385076,266.6006248385076,7,24.0
C00485,Rahul Yadav,M,67,126980.15,LOW,591,HIGH,WEST,WEST,URBAN,1,53.55,12187.35,7246.794999999999,0.0715828410250917,,311.00068836524616,311.00068836524616,7,24.0
C00657,Vivaan Khan,M,35,976405.0868193244,MID,791,LOW,SOUTH,SOUTH,URBAN,2,19188.516880732426,,,0.173603774617956,,227.83084832236625,227.83084832236625,8,24.0
C00925,Manav Reddy,M,38,497269.3459719928,MID,717,LOW,NORTH,NORTH,URBAN,1,395.56192104852374,,,0.0732963558599574,,286.7981990399586,286.7981990399586,7,24.0
C00776,Meera Nair,F,27,485570.37628918345,MID,762,LOW,WEST,WEST,URBAN,1,3772.165067126505,,,0.0883146520541604,,262.60544172431713,262.60544172431713,7,24.0
C00636,Isha Yadav,F,19,329526.99600619817,MID,741,LOW,NORTH,NORTH,URBAN,3,18693.959522030178,,,0.1827500165486733,,215.85482485375803,215.85482485375803,8,24.0
C00620,Kunal Yadav,M,19,563070.2168622534,MID,722,LOW,NORTH,NORTH,URBAN,2,8338.259353609017,,,0.0780857057780667,,343.9043024697501,343.9043024697501,7,24.0
C00616,Ishita Sharma,F,36,687362.3509428875,MID,618,MEDIUM,NORTH,NORTH,URBAN,1,164.78422012877414,,,0.0829374874419392,,325.24130272821407,325.24130272821407,7,24.0
C00506,Yash Khan,M,26,369357.7682136239,MID,700,LOW,SOUTH,SOUTH,URBAN,2,6842.501961704838,,,0.1846778623085306,,221.96410978243532,221.96410978243532,8,24.0
C00751,Rohan Khan,M,28,1187845.0277024389,HIGH,866,LOW,EAST,EAST,RURAL_SEMIURBAN,2,3003.431526160371,,,0.0734900798638203,,312.1734874327096,312.1734874327096,7,24.0
C00944,Vihaan Ghosh,M,22,984379.5611791788,MID,819,LOW,NORTH,NORTH,URBAN,1,174.78723751459611,,,0.1807577842673712,,178.57714309561274,178.57714309561274,8,24.0
C00900,Kabir Bansal,M,24,560038.6640427364,MID,770,LOW,NORTH,NORTH,RURAL_SEMIURBAN,2,937.6480163601141,,,0.0513889483921602,,303.58722053943757,303.58722053943757,7,23.0
C00814,Rohan Yadav,M,20,342584.6738325665,MID,713,LOW,EAST,EAST,RURAL_SEMIURBAN,1,133.3907412730116,,,0.059802832851923,,284.49692553721496,284.49692553721496,7,23.0
C00658,Saanvi Khan,F,27,316382.92395595636,MID,654,MEDIUM,SOUTH,SOUTH,URBAN,1,160.39922838082146,,,0.058529430402278,,344.6998266858899,344.6998266858899,7,23.0
C00823,Pooja Khan,F,29,455330.79330212646,MID,698,MEDIUM,EAST,EAST,RURAL_SEMIURBAN,1,83.3110809486787,,,0.1642162808045139,,213.44159847140332,213.44159847140332,8,23.0
C00894,Yash Jain,M,33,483396.1704857719,MID,702,LOW,EAST,EAST,RURAL_SEMIURBAN,2,10783.125865409656,,,0.2555380426353137,,105.91200802392946,105.91200802392946,9,23.0
C00881,Aditya Patel,M,18,1052061.0764792487,HIGH,802,LOW,NORTH,NORTH,URBAN,1,993.4500749639038,,,0.0527757124030465,,344.69898442584844,344.69898442584844,7,23.0
C00530,Arjun Kulkarni,M,33,645708.4788921671,MID,673,MEDIUM,EAST,EAST,RURAL_SEMIURBAN,2,10107.126726404838,,,0.2689655086877657,,68.57383049281884,68.57383049281884,9,23.0
C00828,Ishaan Singh,M,38,721657.201492209,MID,716,LOW,NORTH,NORTH,URBAN,1,159.47164686068996,,,0.0545156225935385,,325.07509997381504,325.07509997381504,7,23.0
C00779,Rohan Yadav,M,20,358961.68100983516,MID,722,LOW,EAST,EAST,RURAL_SEMIURBAN,1,123.6558197833207,,,0.0587907317988772,,323.1595685117867,323.1595685117867,7,23.0
C00609,Rohan Yadav,M,18,454256.5005823698,MID,717,LOW,EAST,EAST,RURAL_SEMIURBAN,3,3746.8561410368998,,,0.3587202268836836,,44.538825136809514,44.538825136809514,10,23.0
C00893,Ayesha Sharma,F,34,486641.7342096048,MID,753,LOW,WEST,WEST,URBAN,2,1479.7991317357996,,,0.1588771443793633,,222.21066199263507,222.21066199263507,8,23.0
C00744,Ishita Gupta,F,35,932860.512815802,MID,768,LOW,NORTH,NORTH,RURAL_SEMIURBAN,1,66.61257515799738,,,0.0507221200354398,,270.21528836056336,270.21528836056336,7,23.0
C00974,Rohit Naidu,M,38,1864267.5259688569,HIGH,730,LOW,WEST,WEST,RURAL_SEMIURBAN,2,4404.738689459625,,,0.350639133459497,,-368.7461208186712,-368.7461208186712,10,23.0
C00697,Aadhya Yadav,F,22,1616285.0291152871,HIGH,768,LOW,EAST,EAST,URBAN,1,61.103554029709976,,,0.1591710294407996,,164.46375580524793,164.46375580524793,8,23.0
C00906,Aadhya Yadav,F,26,527460.2763622015,MID,804,LOW,WEST,WEST,URBAN,1,530.7984391875136,,,0.0580326713790685,,311.512188444628,311.512188444628,7,23.0
C00800,Rohan Yadav,M,20,309452.6497618866,MID,760,LOW,EAST,EAST,RURAL_SEMIURBAN,1,201.92084727884412,,,0.0634132154425522,,329.747595277846,329.747595277846,7,23.0
C00748,Aadhya Chatterjee,F,33,616400.0273768326,MID,728,LOW,SOUTH,SOUTH,URBAN,1,146.8951353212659,,,0.0444345291047565,,284.9780749612943,284.9780749612943,7,22.0
C00901,Anika Ghosh,F,33,1071791.8492845728,HIGH,654,MEDIUM,CENTRAL,CENTRAL,URBAN,2,301.45460304984465,,,0.043117907837192,,344.8385782251396,344.8385782251396,7,22.0
C00672,Manav Reddy,M,35,698959.4317562273,MID,736,LOW,NORTH,NORTH,URBAN,1,12963.966468991104,,,0.2423322918712407,,70.20748103957125,70.20748103957125,9,22.0
C00152,Aarav Nair,M,23,200000.0,MID,714,LOW,CENTRAL,CENTRAL,URBAN,3,3435.94,,,0.0314294874020619,281,196.96947818244686,281.0,7,22.0
C00972,Manav Reddy,M,32,667246.678313444,MID,656,MEDIUM,NORTH,NORTH,URBAN,2,3768.234026350737,,,0.0338513534453629,,300.7960531271955,300.7960531271955,7,22.0
C00685,Isha Yadav,F,23,359428.0672784645,MID,739,LOW,NORTH,NORTH,URBAN,3,1717.9537166943198,,,0.1429088683309939,,186.97963808504215,186.97963808504215,8,22.0
C00671,Meera Jain,F,18,317718.21448802936,MID,753,LOW,NORTH,NORTH,URBAN,1,59.12514927285822,,,0.0334495235987326,,299.5649996156645,299.5649996156645,7,22.0
C00391,Kavya Sharma,F,42,166728.45,LOW,579,HIGH,NORTH,NORTH,URBAN,1,371.75,0.0,17384.954166666666,0.0337077270269929,325,361.07638904480086,325.0,7,22.0
C00966,Arjun Ghosh,M,18,449866.1100350633,MID,773,LOW,NORTH,NORTH,URBAN,1,96.0071087578028,,,0.0383660548042598,,315.58335030972864,315.58335030972864,7,22.0
C00856,Saanvi Patel,F,24,324660.9954647798,MID,716,LOW,WEST,WEST,RURAL_SEMIURBAN,2,15274.221144150051,,,0.0355312953527403,,320.866977503205,320.866977503205,7,22.0
C00501,Harsh Reddy,M,22,408805.637277502,MID,737,LOW,SOUTH,SOUTH,URBAN,2,3962.2643223226178,,,0.1361939229623353,,169.94703827626364,169.94703827626364,8,22.0
C00565,Kunal Yadav,M,19,494850.6324930939,MID,758,LOW,NORTH,NORTH,URBAN,1,445.45281397437674,,,0.0488549230241628,,352.59365908834366,352.59365908834366,7,22.0
C00650,Aarav Khan,M,38,520847.6152116138,MID,658,MEDIUM,EAST,EAST,URBAN,1,129.20694243896696,,,0.0392441425490796,,293.83580521411665,293.83580521411665,7,22.0
C00515,Rohit Reddy,M,33,397968.2043832557,MID,685,MEDIUM,NORTH,NORTH,RURAL_SEMIURBAN,1,31.530778185186275,,,0.0404052441585229,,290.50801520136383,290.50801520136383,7,22.0
C00959,Aadhya Chatterjee,F,32,749440.1849722827,MID,779,LOW,SOUTH,SOUTH,URBAN,1,89.21431248739957,,,0.0360701072948778,,334.8961881233099,334.8961881233099,7,22.0
C00980,Saanvi Patel,F,27,291194.57328669925,MID,696,MEDIUM,WEST,WEST,RURAL_SEMIURBAN,1,92.02138020992344,,,0.0300493870947635,,350.90321431013433,350.90321431013433,7,22.0
C00727,Isha Yadav,F,18,342428.28010244586,MID,727,LOW,NORTH,NORTH,URBAN,1,327.5165123707385,,,0.2440224065190137,,145.18840134955096,145.18840134955096,9,22.0
C00684,Arjun Ghosh,M,19,446310.8689953875,MID,727,LOW,NORTH,NORTH,URBAN,1,6726.5607946368855,,,0.2421981202063915,,119.28464765879595,119.28464765879595,9,22.0
C00712,Abhishek Mishra,M,24,786188.1011568732,MID,789,LOW,NORTH,NORTH,URBAN,1,126.70317338550892,,,0.0110661871140782,,347.58097113705355,347.58097113705355,7,21.0
C00648,Yash Jain,M,30,395866.17190386105,MID,697,MEDIUM,EAST,EAST,RURAL_SEMIURBAN,1,85.53264227593417,,,0.0229698545293837,,318.91986996822993,318.91986996822993,7,21.0
C00454,Rohit Reddy,M,30,484702.56,MID,750,LOW,NORTH,NORTH,URBAN,1,38.39,7505.250833333333,9546.8025,0.0109872827044783,265,252.83192712855436,265.0,7,21.0
C00806,Saanvi Khan,F,30,353906.70943129406,MID,621,MEDIUM,SOUTH,SOUTH,URBAN,2,27941.122726160567,,,0.1297683083780815,,162.13950346943656,162.13950346943656,8,21.0
C00791,Aadhya Chatterjee,F,33,755987.9609272536,MID,734,LOW,SOUTH,SOUTH,URBAN,1,101.5907434569198,,,0.0115192822695538,,264.9424822981841,264.9424822981841,7,21.0
C00884,Meera Khan,F,38,639068.1020801199,MID,697,MEDIUM,WEST,WEST,URBAN,1,329.3023229190237,,,0.0192049913971097,,287.31420862953837,287.31420862953837,7,21.0
C00640,Nisha Jain,F,23,974762.7829015104,MID,667,MEDIUM,SOUTH,SOUTH,URBAN,2,13218.115635065065,,,0.1225232173285289,,173.9596844888416,173.9596844888416,8,21.0
C00888,Saanvi Khan,F,22,568520.9069399426,MID,778,LOW,NORTH,NORTH,RURAL_SEMIURBAN,1,108.40895364462496,,,0.0143936691424517,,282.5839433967578,282.5839433967578,7,21.0
C00883,Yash Khan,M,26,280775.74988863897,MID,673,MEDIUM,SOUTH,SOUTH,URBAN,1,387.10711092892853,,,0.0260837980653953,,281.7516234014767,281.7516234014767,7,21.0
C00687,Tanvi Khan,F,37,995187.2999017456,MID,686,MEDIUM,NORTH,NORTH,URBAN,1,179.26306572484063,,,0.0175648699767251,,344.5648187564841,344.5648187564841,7,21.0
C00809,Aditya Shah,M,31,604086.4996503594,MID,709,LOW,CENTRAL,CENTRAL,URBAN,1,202.72190179497588,,,0.0154136413281522,,279.3284112279716,279.3284112279716,7,21.0
C00918,Kavya Kulkarni,F,33,832398.1810155625,MID,678,MEDIUM,NORTH,NORTH,URBAN,1,33.548736369017924,,,0.0158970203762082,,339.155465580745,339.155465580745,7,21.0
C00593,Nisha Bansal,F,28,1674386.7095286725,HIGH,777,LOW,SOUTH,SOUTH,URBAN,1,356.18505793580835,,,0.1188547656962688,,208.39630733648497,208.39630733648497,8,21.0
C00738,Shaurya Yadav,M,23,626371.1018035758,MID,696,MEDIUM,EAST,EAST,RURAL_SEMIURBAN,1,2632.8291102450085,,,0.0199419410584375,,316.4697648227669,316.4697648227669,7,21.0
C00413,Ayesha Gupta,F,30,797890.39,MID,852,LOW,NORTH,NORTH,URBAN,2,2773.57,,,0.0259243722604181,277,330.04545401989975,277.0,7,21.0
C00337,Yash Gowda,M,50,456614.69,MID,667,MEDIUM,NORTH,NORTH,URBAN,1,89.24,7280.654166666667,8863.403333333334,0.0259699755874484,313,383.48110402702486,313.0,7,21.0
C00761,Vivaan Das,M,38,471603.9659516282,MID,626,MEDIUM,NORTH,NORTH,RURAL_SEMIURBAN,2,8785.55246028176,,,0.2235397303451165,,97.11312290871201,97.11312290871201,9,21.0
C00702,Shaurya Singh,M,38,352347.22865605296,MID,678,MEDIUM,NORTH,NORTH,URBAN,1,310.38534712413036,,,0.0260765421278,,271.6111001171587,271.6111001171587,7,21.0
C00557,Pooja Khan,F,30,428961.4788864196,MID,720,LOW,EAST,EAST,RURAL_SEMIURBAN,1,118.68578532066117,,,0.2212541899535353,,122.01680488894323,122.01680488894323,9,21.0
C00523,Ishita Singh,F,27,371307.85507077014,MID,815,LOW,SOUTH,SOUTH,URBAN,1,18801.11911295625,,,0.0231662928137154,,320.3062338268693,320.3062338268693,7,21.0
C00246,Siddharth Gowda,M,41,135702.42,LOW,562,HIGH,EAST,EAST,RURAL_SEMIURBAN,1,618.17,3324.6275,3907.9366666666665,0.0260006888533075,268,297.1660553376083,268.0,7,21.0
C00771,Ishaan Kulkarni,M,22,1142203.2743340903,HIGH,725,LOW,NORTH,NORTH,RURAL_SEMIURBAN,1,199.17285162824265,,,0.2189964685695903,,133.02074124807203,133.02074124807203,9,21.0
C00912,Atharv Das,M,24,1520552.3381066285,HIGH,818,LOW,NORTH,NORTH,URBAN,1,145.5605600239427,,,0.2289858897905893,,74.69125303240783,74.69125303240783,9,21.0
C00543,Pooja Khan,F,31,465967.1675007791,MID,716,LOW,EAST,EAST,RURAL_SEMIURBAN,2,324.4019156092621,,,0.121228410206649,,199.9640370169079,199.9640370169079,8,21.0
C00584,Riya Shah,F,36,433906.4892284178,MID,750,LOW,NORTH,NORTH,RURAL_SEMIURBAN,2,4573.794991278202,,,0.1056546365381212,,239.96620888922857,239.96620888922857,8,20.0
C00666,Kunal Ghosh,M,18,442972.3319173735,MID,647,MEDIUM,SOUTH,SOUTH,URBAN,1,13010.070202800098,,,0.0942428959016854,,192.30795835008007,192.30795835008007,8,20.0
C00707,Rohit Jain,M,26,753084.2317725684,MID,659,MEDIUM,SOUTH,SOUTH,URBAN,2,8026.137804868431,,,0.1984531157560899,,51.83032093663719,51.83032093663719,9,20.0
C00699,Yash Jain,M,31,386498.1483380581,MID,702,LOW,EAST,EAST,RURAL_SEMIURBAN,1,177.9999144672148,,,0.0032842593875577,,282.6757063324848,282.6757063324848,7,20.0
C00928,Rohan Yadav,M,20,290636.51904987154,MID,740,LOW,EAST,EAST,RURAL_SEMIURBAN,1,87.89354804000837,,,0.0052274894649555,,302.6725778139194,302.6725778139194,7,20.0
C00052,Anika Kulkarni,F,69,151345.83,LOW,784,LOW,SOUTH,SOUTH,URBAN,1,100.86,2035.7908333333337,22978.820000000003,0.0017600692079504,357,371.12201666797415,357.0,7,20.0
C00867,Harsh Kulkarni,M,30,415776.78126729873,MID,824,LOW,SOUTH,SOUTH,URBAN,2,3662.0396384936807,,,0.1931974684536743,,122.06252417800664,122.06252417800664,9,20.0
C00840,Meera Jain,F,20,315845.10058606905,MID,791,LOW,NORTH,NORTH,URBAN,1,331.6594470392706,,,0.0922955537597457,,256.9251920322054,256.9251920322054,8,20.0
C00926,Prachi Patel,F,34,275087.9630039534,MID,787,LOW,EAST,EAST,URBAN,1,478.4332550183846,,,0.0082934320461115,,320.62966707599975,320.62966707599975,7,20.0
C00592,Saanvi Khan,F,28,330089.3609937972,MID,599,HIGH,SOUTH,SOUTH,URBAN,1,6229.151945238343,,,0.2907915292565868,,30.084465646034577,30.084465646034577,10,20.0
C00762,Rohit Reddy,M,30,412443.2598385515,MID,727,LOW,NORTH,NORTH,URBAN,2,612.0852286149943,,,0.1967672620742887,,93.48567343730792,93.48567343730792,9,20.0
C00677,Rahul Yadav,M,27,240911.8342603898,MID,748,LOW,SOUTH,SOUTH,URBAN,1,27.791692707083072,,,0.0019182223392799,,270.3568348932512,270.3568348932512,7,20.0
C00521,Vihaan Ghosh,M,18,871170.2616278621,MID,793,LOW,NORTH,NORTH,URBAN,1,133.0821466034957,,,0.1080709273774573,,218.45416643966507,218.45416643966507,8,20.0
C00146,Kunal Reddy,M,53,117229.55,LOW,672,MEDIUM,SOUTH,SOUTH,URBAN,1,946.04,997.9033333333332,23464.8375,0.0046642616574161,290,377.78819292211756,290.0,7,20.0
C00405,Meera Das,F,32,200000.0,LOW,731,LOW,NORTH,NORTH,URBAN,1,89.21,4553.435833333333,9846.313333333334,0.0047107271387991,267,316.1532578727175,267.0,7,20.0
C00952,Siddharth Kulkarni,M,19,427898.8326342265,MID,720,LOW,EAST,EAST,RURAL_SEMIURBAN,3,14236.353611296314,,,0.2856187755092109,,-129.3218140692637,-129.3218140692637,10,19.0
C00678,Kunal Gowda,M,32,710238.0725194149,MID,887,LOW,NORTH,NORTH,RURAL_SEMIURBAN,1,198.376039917405,,,0.0773736930871116,,176.73648086562028,176.73648086562028,8,19.0
C00588,Isha Yadav,F,18,347068.2215039889,MID,718,LOW,NORTH,NORTH,URBAN,1,141.40980699986096,,,0.0728540000885223,,192.06081404056906,192.06081404056906,8,19.0
C00839,Harsh Kulkarni,M,30,423663.4116963198,MID,852,LOW,SOUTH,SOUTH,URBAN,2,11397.430078401903,,,0.1895614275152246,,99.86686326223129,99.86686326223129,9,19.0
C00948,Aadhya Yadav,F,21,1937060.1436794891,HIGH,807,LOW,EAST,EAST,URBAN,1,273.76165886007897,,,0.1773093953308785,,124.0411591347177,124.0411591347177,9,19.0
C00649,Ishita Naidu,F,32,693633.2251461408,MID,722,LOW,NORTH,NORTH,URBAN,2,201.31161117099634,,,0.2772901220644373,,7.925188423374833,7.925188423374833,10,19.0
C00994,Meera Khan,F,35,672122.3436871396,MID,644,MEDIUM,WEST,WEST,URBAN,1,160.47347525731294,,,0.0797875938024252,,230.48522432691124,230.48522432691124,8,19.0
C00835,Aditya Das,M,18,387480.8018407923,MID,704,LOW,SOUTH,SOUTH,URBAN,1,1952.602589711826,,,0.0711718922676762,,203.38128152240358,203.38128152240358,8,19.0
C00922,Siddharth Kulkarni,M,19,364642.7708448115,MID,669,MEDIUM,EAST,EAST,RURAL_SEMIURBAN,2,13927.111667038282,,,0.0707694792209305,,165.76877743336158,165.76877743336158,8,19.0
C00992,Rohan Khan,M,26,982125.9170506753,MID,864,LOW,EAST,EAST,RURAL_SEMIURBAN,2,9627.545810548214,,,0.1763787229169234,,93.3379056329365,93.3379056329365,9,19.0
C00624,Shaurya Gupta,M,24,524880.2796764604,MID,648,MEDIUM,EAST,EAST,RURAL_SEMIURBAN,1,6925.859621419951,,,0.0827937107226952,,248.64759194226755,248.64759194226755,8,19.0
C00788,Ishita Gowda,F,18,609211.7115741967,MID,596,HIGH,NORTH,NORTH,URBAN,1,416.99436613460966,,,0.0717011797420082,,178.1802735811288,178.1802735811288,8,19.0
C00187,Shaurya Das,M,68,139278.93,LOW,620,MEDIUM,EAST,EAST,RURAL_SEMIURBAN,2,9527.25,0.0,16724.945,0.0859305290998364,248,319.3754208400324,248.0,8,19.0
C00830,Kavya Kulkarni,F,32,937868.918157932,MID,704,LOW,NORTH,NORTH,URBAN,2,342.3898865309211,,,0.1660874615864098,,89.23004512256819,89.23004512256819,9,18.0
C00555,Aadhya Yadav,F,27,2234441.4872924797,HIGH,777,LOW,EAST,EAST,URBAN,1,156.5129495313154,,,0.2629790542986333,,-35.5258725805542,-35.5258725805542,10,18.0
C00803,Rohit Reddy,M,27,470090.4564834628,MID,753,LOW,NORTH,NORTH,URBAN,1,216.18033424238988,,,0.0532373852399965,,184.62934720588854,184.62934720588854,8,18.0
C00978,Siddharth Kulkarni,M,18,435492.6203551142,MID,763,LOW,EAST,EAST,RURAL_SEMIURBAN,2,3325.3888989533875,,,0.0580385049613441,,184.09348401380592,184.09348401380592,8,18.0
C00522,Shaurya Yadav,M,28,691697.9147731276,MID,683,MEDIUM,EAST,EAST,RURAL_SEMIURBAN,1,126.98798169428176,,,0.0595916447421462,,173.95713966523937,173.95713966523937,8,18.0
C00479,Kunal Ghosh,M,38,200000.0,LOW,696,MEDIUM,NORTH,NORTH,URBAN,2,7256.900000000001,4607.266666666666,29032.360833333336,0.0650757587228848,257,326.59385338532445,257.0,8,18.0
C00817,Rohit Naidu,M,38,2268641.969829568,HIGH,769,LOW,WEST,WEST,RURAL_SEMIURBAN,1,106.3819105239308,,,0.0579876699500688,,202.65549634709504,202.65549634709504,8,18.0
C00745,Ishaan Kulkarni,M,23,947171.7116216744,MID,696,MEDIUM,NORTH,NORTH,RURAL_SEMIURBAN,1,259.2374421638997,,,0.0523917327883424,,249.96559596901173,249.96559596901173,8,18.0
C00765,Shivani Gupta,F,23,775838.9850372646,MID,631,MEDIUM,SOUTH,SOUTH,URBAN,1,240.70349631731423,,,0.0462260286721575,,241.45043844937916,241.45043844937916,8,17.0
C00130,Tanvi Iyer,F,65,607473.86,MID,767,LOW,EAST,EAST,RURAL_SEMIURBAN,1,58.59,2564.624166666667,6494.830000000001,0.1492082252322274,113,135.88688280012562,113.0,9,17.0
C00717,Vivaan Khan,M,38,1307053.3602382627,HIGH,819,LOW,SOUTH,SOUTH,URBAN,1,126.04244860254404,,,0.043128841347159,,192.69464239810162,192.69464239810162,8,17.0
C00850,Kunal Das,M,25,813262.4607945044,MID,736,LOW,NORTH,NORTH,URBAN,1,319.73669553603133,,,0.0432374482017384,,161.69031815245674,161.69031815245674,8,17.0
C00857,Sara Reddy,F,30,953082.4524978936,MID,679,MEDIUM,WEST,WEST,URBAN,1,113.67865341642462,,,0.041335129665269,,214.1688568145845,214.1688568145845,8,17.0
C00862,Kavya Kulkarni,F,34,840766.3439429079,MID,742,LOW,NORTH,NORTH,URBAN,1,77.65806520520326,,,0.045796868279725,,160.8896551102115,160.8896551102115,8,17.0
C00259,Vivaan Naidu,M,64,178308.15,LOW,719,LOW,SOUTH,SOUTH,URBAN,1,267.33,8430.313333333334,16818.573333333334,0.0397879637127973,191,214.16533554959037,191.0,8,17.0
C00524,Siddharth Mishra,M,31,300865.317876372,MID,733,LOW,SOUTH,SOUTH,URBAN,1,343.12148812837376,,,0.1473297852390714,,101.67632240459606,101.67632240459606,9,17.0
C00591,Aarav Bansal,M,32,270927.7076458312,MID,661,MEDIUM,WEST,WEST,RURAL_SEMIURBAN,2,1451.4776970303508,,,0.0468872307979748,,231.66819081428818,231.66819081428818,8,17.0
C00930,Prachi Patel,F,27,243849.6750431094,MID,737,LOW,EAST,EAST,URBAN,2,18872.753309853102,,,0.0440605129075791,,224.45560442479191,224.45560442479191,8,17.0
C00547,Ishita Iyer,F,29,864788.3216339009,MID,682,MEDIUM,WEST,WEST,URBAN,1,149.98247366680087,,,0.1446218482447501,,67.83717271302743,67.83717271302743,9,17.0
C00982,Saanvi Patel,F,22,375055.3163216984,MID,709,LOW,WEST,WEST,RURAL_SEMIURBAN,1,24.124703174087028,,,0.0328930409677704,,181.7874953690271,181.7874953690271,8,17.0
